Thumbnail,https://cf.geekdo-images.com/WuOY1XAIJQ-RGAmT_apW_w__thumb/img/dhNHd8Ztln_lUFAdti6WkPnGTGg=/fit-in/200x150/filters:strip_icc()/pic8632998.jpg
2,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
-2,Release year (2 = new)
#####,Freizeile
ID,131357
Name,Coup <small>(2012)</small>
Beschreibung,"You are head of a family in an Italian city-state, a city run by a weak and corrupt court. You need to manipulate, bluff and bribe your way to power. Your object is to destroy the influence of all the other families, forcing them into exile. Only one family will survive... <span class='filter-values' data-player-number='4 5 6' data-mechanics='cards deduction party' data-themes='politics' ></span>"
Tagline,Bluff (and call bluffs!) to victory in this card game with no third chances.
Thumbnail,https://cf.geekdo-images.com/MWhSY_GOe2-bmlQ2rntSVg__thumb/img/vuR_0PCX1w2EkjO_LbchOHZPOwU=/fit-in/200x150/filters:strip_icc()/pic2016054.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
-1,Conflict (1 = low conflict)
1,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,699
Name,HeroQuest <small>(1989)</small>
Beschreibung,"HeroQuest is Milton Bradley's approach to a Dungeons &amp; Dragons-style adventure game.  One player acts as game master, revealing the maze-like dungeon piecemeal as the players wander.  Up to four other players take on a character (wizard, elf, dwarf, or barbarian) and venture forth into dungeons on fantasy quests. This game was made in cooperation with Games Workshop Ltd. who designed the miniatures and helped in many of the production details including background world and art in the rule book and scenario book. The HeroQuest series consists of the main game and a number of expansions. <span class='filter-values' data-player-number='3 4 5' data-mechanics='dungeonCrawler storytelling' data-themes='adventure fantasy war' ></span>"
Tagline,Explore dungeons and complete quests in this RPG-inspired fantasy adventure.
Thumbnail,https://cf.geekdo-images.com/v695lqCTLA_PU6fBHmfXCA__thumb/img/aX66kuy84pnBa8Sxlwn8Hcqq2yo=/fit-in/200x150/filters:strip_icc()/pic5676212.jpg
1,Difficulty (2 = easy)
0,Play Time (2 = short)
0,Cooperative vs. competetive (1 = cooperative)
0,Conflict (1 = low conflict)
-1,Language Dependence (2 = no text)
-2,Release year (2 = new)
#####,Freizeile
ID,369880
Name,Beer & Bread <small>(2022)</small>
Beschreibung,"Beer &amp; Bread is a multi-use card game for two players. Its clever structure of alternating rounds puts a fascinating twist on player interaction, card drafting, and resource management.&#10;&#10;Founded on the fruitful lands of an erstwhile monastery, two villages have held up the dual tradition of brewing beer and baking bread. <span class='filter-values' data-player-number='2' data-mechanics='cards drafting' data-themes='oldHistory animals' ></span>"
Tagline,Two villages face off in the traditions of brewing beer and baking bread.
Thumbnail,https://cf.geekdo-images.com/vPRTRJce1GOsUf6M_dWd-g__thumb/img/x0Q2R8xgABJACUHYSCA00a7j3Cg=/fit-in/200x150/filters:strip_icc()/pic7064178.jpg
0,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,135779
Name,A Fake Artist Goes to New York <small>(2011)</small>
Beschreibung,"&#227;&#130;&#168;&#227;&#130;&#187;&#232;&#138;&#184;&#232;&#161;&#147;&#229;&#174;&#182;&#227;&#131;&#139;&#227;&#131;&#165;&#227;&#131;&#188;&#227;&#131;&#168;&#227;&#131;&#188;&#227;&#130;&#175;&#227;&#129;&#184;&#232;&#161;&#140;&#227;&#129;&#143; &ndash; which is pronounced as &quot;Ese Geijutsuka New York e Iku&quot; and can be translated as Fake Artist Goes to New York &ndash; is a party game for 5-10 players. Players take turns being the Question Master, whose role is to set a category, write a word within that category on dry erase cards, and hand those out to other players as artists. At the same time, one player will have only an &quot;X&quot; written on his card: they are the fake artist! <span class='filter-values' data-player-number='5 6 7' data-mechanics='deduction party' data-themes='arts' ></span>"
Tagline,"Everyone draws, but one of you doesn't know what they're drawing. Can you spot them?"
Thumbnail,https://cf.geekdo-images.com/5Q5YHxJeVp6PAhfv5Ct0-g__thumb/img/nqo8xhGEWnqXYDEvYcVpBpABBI4=/fit-in/200x150/filters:strip_icc()/pic3678404.png
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
0,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,37904
Name,Formula D <small>(2008)</small>
Beschreibung,"Formula D is a high stakes Formula One type racing game where the players race simulated cars with the hope of crossing the finish line first.  This is a re-release of Formula D&#195;&#169; with several changes from the original format. Whilst old tracks can be used with the updated Formula D rules, the new game features boards that have an F1 track and a Street Track on the other side. These street tracks each have a novel inclusion or two to add greater theme -&#10;&#10;The game mechanisms are a simple race, get to the finish line first!  However, players have to use a significant amount of planning, and rely on quite a bit of luck.  Each player manages when to shift gears, with each gear providing a different speed.  (For example, 4th gear is a die that rolls random numbers from 7 to 12 for spaces moved.)  Each turn, players may move up one gear, stay in that gear, or move down gears.  This forces players to match possible rolls with the optimum distance for that turn, and hopefully plan ahead.  However, speed is not the only issue!  Corners have a &quot;stop&quot; rule that requires players to stop once, twice, or three times on that corner in consecutive turns or face a penalty.  This creates an effective speed limit to the corners. &#10; Of course, things do not always go as planned!  Players take penalties if they miss their roll, bump into another car, are blocked by other cars, have to brake heavily, or have to downshift several gears.  These are taken off of a car&rsquo;s attributes (Tire health, Brake wear, Transmission Gears, Body, engine, and Suspension).  Losing the maximum in any of these categories will result in elimination, or a severe setback for that car.  This requires that players manage their car&rsquo;s health, plan for their best path, and have good luck on their rolls.  This high amount of luck gives the game its family appeal, and lets weaker players have a chance at winning once in a while. <span class='filter-values' data-player-number='3 4 5 6 7' data-mechanics='' data-themes='trains' ></span>"
Tagline,Use custom dice to race in the cities and on Formula 1 courses.
Thumbnail,https://cf.geekdo-images.com/ScuaQBHRYnsqrwSxSdEdIw__thumb/img/F7CaSsa_MWIbHGCoeZ98apbmFQM=/fit-in/200x150/filters:strip_icc()/pic519914.jpg
1,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,10547
Name,Betrayal at House on the Hill <small>(2004)</small>
Beschreibung,"Betrayal at House on the Hill quickly builds suspense and excitement as players explore a haunted mansion of their own 'design', encountering spirits and frightening omens that foretell their fate. With an estimated one hour playing time, Betrayal at House on the Hill is ideal for parties, family gatherings or casual fun with friends.&#10;&#10;Betrayal at House on the Hill is a tile game that allows players to lay out the haunted house room by room, tile by tile, creating a new thrilling game board every time. <span class='filter-values' data-player-number='4 5 6' data-mechanics='dungeonCrawler storytelling' data-themes='adventure horror' ></span>"
Tagline,Explore a haunted house as a team ... until one of you turns against the rest.
Thumbnail,https://cf.geekdo-images.com/lqmt2Oti_qJS65XqHcB8AA__thumb/img/EDOmDbRhLy4za2PHkJ5IbhNxZmk=/fit-in/200x150/filters:strip_icc()/pic5146864.png
0,Difficulty (2 = easy)
1,Play Time (2 = short)
0,Cooperative vs. competetive (1 = cooperative)
-1,Conflict (1 = low conflict)
-1,Language Dependence (2 = no text)
-2,Release year (2 = new)
#####,Freizeile
ID,258036
Name,Between Two Castles of Mad King Ludwig <small>(2018)</small>
Beschreibung,"Between Two Castles of Mad King Ludwig is published by Stonemaier Games as part of a collaboration with Bezier Games.&#10;&#10;The king demands a castle! You are a world-renowned master builder who has been asked by the Mad King Ludwig to help design his castles. Projects of such significance require the expertise of more than one person, so for each assignment you are paired with another master builder to execute your grandiose plans. <span class='filter-values' data-player-number='3 4 5 6 7' data-mechanics='drafting tilePlacement trading' data-themes='arts newHistory' ></span>"
Tagline,Help your 2 neighboring players build the wackiest—but highest scoring—castles.
Thumbnail,https://cf.geekdo-images.com/IwczsFUMHhIyI_39wFaHWw__thumb/img/ZYxFKVVLpPbjfxRw4OXpvQMrQto=/fit-in/200x150/filters:strip_icc()/pic4285717.jpg
1,Difficulty (2 = easy)
1,Play Time (2 = short)
0,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,107529
Name,Kingdom Builder <small>(2011)</small>
Beschreibung,"In Kingdom Builder, the players create their own kingdoms by skillfully building their settlements, aiming to earn the most gold at the end of the game.&#10;&#10;Nine different kinds of terrain are on the variable game board, including locations and castles. During his turn, a player plays his terrain card and builds three settlements on three hexes of this kind. <span class='filter-values' data-player-number='2 3 4' data-mechanics='areaControl networks tilePlacement' data-themes='oldHistory' ></span>"
Tagline,Build across varied terrains to establish the best kingdom for your people.
Thumbnail,https://cf.geekdo-images.com/kJOP_BICVX-88sKqFRh9PQ__thumb/img/KwrWpSRncnCE0cEldldyVQ-0Cdk=/fit-in/200x150/filters:strip_icc()/pic1152359.jpg
1,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
1,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,218603
Name,Photosynthesis <small>(2017)</small>
Beschreibung,"The sun shines brightly on the canopy of the forest, and the trees use this wonderful energy to grow and develop their beautiful foliage. Sow your crops wisely and the shadows of your growing trees could slow your opponents down, but don't forget that the sun revolves around the forest. Welcome to the world of Photosynthesis, the green strategy board game! <span class='filter-values' data-player-number='2 3 4' data-mechanics='areaControl' data-themes='animals economy-infrastructure science' ></span>"
Tagline,"Trees compete for sunlight to grow taller, as the sun moves around the board."
Thumbnail,https://cf.geekdo-images.com/HhkYuVxMy-XrRCBWmZ78Eg__thumb/img/eVdvmMALg8vjPr6eDoj-mqvDbUc=/fit-in/200x150/filters:strip_icc()/pic3364832.jpg
0,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,209778
Name,Magic Maze <small>(2017)</small>
Beschreibung,"Description from the publisher:&#10;&#10;After being stripped of all their possessions, a mage, a warrior, an elf, and a dwarf are forced to go rob the local Magic Maze shopping mall for all the equipment necessary for their next adventure. They agree to map out the labyrinth in its entirety first, then find each individual&rsquo;s favorite store, and then locate the exit. In order to evade the surveillance of the guards who eyed their arrival suspiciously, all four will pull off their heists simultaneously, then dash to the exit. <span class='filter-values' data-player-number='3 4 5' data-mechanics='action' data-themes='adventure fantasy murder' ></span>"
Tagline,Silently cooperate to rob a labyrinthine shopping mall before time runs out.
Thumbnail,https://cf.geekdo-images.com/wJfDIveg2zpTGn8E1WzEpA__thumb/img/Un57jB38oeBZ0WFdd7rXSOEP-1k=/fit-in/200x150/filters:strip_icc()/pic3268473.jpg
1,Difficulty (2 = easy)
2,Play Time (2 = short)
1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,334065
Name,Verdant <small>(2022)</small>
Beschreibung,Verdant is a puzzly spatial card game for 1 to 5 players. You take on the role of a houseplant enthusiast trying to create the coziest interior space by collecting and arranging houseplants and other objects within your home. You must position your plants so that they are provided the most suitable light conditions and take care of them to create the most verdant collection. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='cards drafting tilePlacement' data-themes='animals' ></span>
