"Beschreibung";"Crossing into the Land of 1001 Nights, your caravan arrives at the fabled Sultanate of Naqala. The old sultan just died and control of Naqala is up for grabs! The oracles foretold of strangers who would maneuver the Five Tribes to gain influence over the legendary city-state. Will you fulfill the prophecy?<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='auction' data-themes='fantasy'></span>";
"Tagline";"Move assassins, elders & builders through Naqala to claim oases & control djinns.";
"Thumbnail";"https://cf.geekdo-images.com/dmo-WD6HZHVUPrbVHunaTw__thumb/img/I6KVJlQgS1GfWDPSWAFNqce4Cgc=/fit-in/200x150/filters:strip_icc()/pic2055255.jpg";
"0";"";
"0";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"201808";
"Name";"Clank!: A Deck-Building Adventure <small>(2016)</small>";
"Beschreibung";"Burgle your way to adventure in the deck-building board game Clank! Sneak into an angry dragon's mountain lair to steal precious artifacts. Delve deeper to find more valuable loot. Acquire cards for your deck and watch your thievish abilities grow.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='pushYourLuck deckBuilding drafting' data-themes='adventure fantasy'></span>";
"Tagline";"Claim your treasures but don't attract the dragon in this deck-building dungeon race.";
"Thumbnail";"https://cf.geekdo-images.com/DPjV1iI0ygo5Bl3XLNRiIg__thumb/img/O2WnqJew5gNjQqPUH3gqmTBc1pQ=/fit-in/200x150/filters:strip_icc()/pic4449526.jpg";
"1";"";
"1";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"72125";
"Name";"Eclipse: New Dawn for the Galaxy <small>(2011)</small>";
"Beschreibung";"The galaxy has been a peaceful place for many years. After the ruthless Terran&ndash;Hegemony War (30.027&ndash;33.364), much effort has been employed by all major spacefaring species to prevent the terrifying events from repeating themselves. The Galactic Council was formed to enforce precious peace, and it has taken many courageous efforts to prevent the escalation of malicious acts.<br><span class='filter-values' data-player-number='3 4 5 6' data-mechanisms='tilePlacement' data-themes='scifi war'></span>";
"Tagline";"Build an interstellar civilization by exploration, research, conquest, and diplomacy.";
"Thumbnail";"https://cf.geekdo-images.com/cnFppsVNOSTJ-W3APQFuTg__thumb/img/X8XQO2_mRl7HRSzzOEgoKrWulj4=/fit-in/200x150/filters:strip_icc()/pic1974056.jpg";
"-2";"";
"-2";"";
"1";"";
"-1";"";
"-1";"";
"#####";"Freizeile";
"ID";"191189";
"Name";"Aeon's End <small>(2016)</small>";
"Beschreibung";"The survivors of a long-ago invasion have taken refuge in the forgotten underground city of Gravehold. There, the desperate remnants of society have learned that the energy of the very breaches the beings use to attack them can be repurposed through various gems, transforming the malign energies within into beneficial spells and weapons to aid their last line of defense: the breach mages.&#10;&#10;Aeon's End is a cooperative game that explores the deckbuilding genre with a number of innovative mechanisms, including a variable turn order system that simulates the chaos of an attack, and deck management rules that require careful planning with every discarded card.<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='deckBuilding drafting' data-themes='fantasy scifi'></span>";
"Tagline";"Mages defend humanity’s last city, harnessing alien powers to destroy monstrosities.";
"Thumbnail";"https://cf.geekdo-images.com/d50LceHj6LIafa4S_qIsCg__thumb/img/KMFA-gXm_LbZpyXSAHbIZm-eAcQ=/fit-in/200x150/filters:strip_icc()/pic3189350.jpg";
"0";"";
"1";"";
"-1";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"159675";
"Name";"Fields of Arle <small>(2014)</small>";
"Beschreibung";"Welcome to Arle&#10;In Fields of Arle, created by Uwe Rosenberg, one to two players live as farmers in the small and peaceful town of Arle in East Frisia. The flax grown in the land surrounding the village makes it a profitable place to work and live. Fields of Arle takes players through four and a half years of this era of prosperity, with different opportunities available as the seasons change.<br><span class='filter-values' data-player-number='1 2' data-mechanisms='workerPlacement' data-themes='cities farming'></span>";
"Tagline";"Construct dikes, drain bogs, harvest flax and tend to newborn animals in East Frisia.";
"Thumbnail";"https://cf.geekdo-images.com/0w8go6cfvlpgJKydHUkDtA__thumb/img/0z1o-kU2xYwmVO8oNszdt1V4K54=/fit-in/200x150/filters:strip_icc()/pic2225968.png";
"-2";"";
"-1";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"229853";
"Name";"Teotihuacan: City of Gods <small>(2018)</small>";
"Beschreibung";"Travel back in time to the greatest city in Mesoamerica. Witness the glory and the twilight of the powerful pre-Columbian civilization. Strategize, accrue wealth, gain the favour of the gods, and become the builder of the magnificent Pyramid of the Sun.&#10;&#10;In Teotihuacan: City of Gods, each player commands a force of worker dice, which grow in strength with every move.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='tilePlacement workerPlacement' data-themes='ancient'></span>";
"Tagline";"Use your worker dice to raise the legendary and breathtaking Pyramid of the Sun.";
"Thumbnail";"https://cf.geekdo-images.com/wW5xjgBJcFyLaEWZwrYuKA__thumb/img/MppmP7GtDAfKiB5LiAl-ZtPxOPE=/fit-in/200x150/filters:strip_icc()/pic4583626.jpg";
"-2";"";
"-1";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"110327";
"Name";"Lords of Waterdeep <small>(2012)</small>";
"Beschreibung";"Game description from the publisher:&#10;&#10;Waterdeep, the City of Splendors &ndash; the most resplendent jewel in the Forgotten Realms, and a den of political intrigue and shady back-alley dealings. In this game, the players are powerful lords vying for control of this great city. Its treasures and resources are ripe for the taking, and that which cannot be gained through trickery and negotiation must be taken by force!<br><span class='filter-values' data-player-number='2 3 4 5' data-mechanisms='workerPlacement' data-themes='cities fantasy'></span>";
"Tagline";"Deploy agents and hire adventurers to expand your control over the city of Waterdeep.";
"Thumbnail";"https://cf.geekdo-images.com/-hk8f8iGk_DyWyMrfiPBkg__thumb/img/dBqYOO8uLXAumxUGuYtuiRGQ1Y8=/fit-in/200x150/filters:strip_icc()/pic1116080.jpg";
"0";"";
"-1";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"365717";
"Name";"Clank!: Catacombs <small>(2022)</small>";
"Beschreibung";"The catacombs of the skeletal dragon Umbrok Vessna are mysterious and dangerous. Portals transport you all around the dungeon depths. Wayshrines offer vast riches to intrepid explorers. Prisoners are counting on you to free them.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='tilePlacement pushYourLuck deckBuilding drafting' data-themes='adventure fantasy'></span>";
"Tagline";"Deck-building adventure meets tile-laying in the newest incarnation of Clank!";
"Thumbnail";"https://cf.geekdo-images.com/cCLn9Mvb7jRSaZzHeUXhoQ__thumb/img/B8BFQLR2Po3ekI_7XSG1kR9oil0=/fit-in/200x150/filters:strip_icc()/pic6937913.jpg";
"0";"";
"0";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"317985";
"Name";"Beyond the Sun <small>(2020)</small>";
"Beschreibung";"Beyond the Sun is a space civilization game in which players collectively decide the technological progress of humankind at the dawn of the Spacefaring Era, while competing against each other to be the leading faction in economic development, science, and galactic influence.&#10;&#10;The game is played over a variable number of rounds until a number of game-end achievements are collectively claimed by the players. The winner is the faction with the most victory points, which are obtained by researching technologies, improving their economy, controlling and colonizing systems, and completing various achievements and events throughout the game.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='areaControl workerPlacement' data-themes='scifi'></span>";
"Tagline";"Collectively develop a tech tree to fuel the automation and colonization of space.";
"Thumbnail";"https://cf.geekdo-images.com/BfEHqHQAvZLbRX7y7e9TWg__thumb/img/6rZLxebQyTXasbAPddxpdE1LVls=/fit-in/200x150/filters:strip_icc()/pic5617866.jpg";
"-1";"";
"-1";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"25613";
"Name";"Through the Ages: A Story of Civilization <small>(2006)</small>";
"Beschreibung";"Through the Ages is a civilization building game. Each player attempts to build the best civilization through careful resource management, discovering new technologies, electing the right leaders, building wonders and maintaining a strong military. Weakness in any area can be exploited by your opponents.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='auction drafting' data-themes=''></span>";
"Tagline";"Lead your civilization through strategic drafting of leaders, technologies, and more.";
"Thumbnail";"https://cf.geekdo-images.com/3piN3YX4WmBRuIvbEG2Ygg__thumb/img/TDXIygWwAHKc2o90uGnnAhIa7_4=/fit-in/200x150/filters:strip_icc()/pic236169.jpg";
"-2";"";
"-1";"";
"-1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"93";
"Name";"El Grande <small>(1995)</small>";
"Beschreibung";"In this award-winning game, players take on the roles of Grandes in medieval Spain.  The king's power is flagging, and these powerful lords are vying for control of the various regions.  To that end, you draft caballeros (knights in the form of colored cubes) into your court and subsequently move them onto the board to help seize control of regions.<br><span class='filter-values' data-player-number='4 5' data-mechanisms='areaControl auction drafting' data-themes='medieval'></span>";
"Tagline";"Use your caballeros to control regions of medieval Spain, keeping clear of the King!";
"Thumbnail";"https://cf.geekdo-images.com/RRKDHaYtFPHhczkUDcHOmg__thumb/img/XPcVtsZPITv5qe3IXpzMKa5RSYA=/fit-in/200x150/filters:strip_icc()/pic7906240.jpg";
"0";"";
"-1";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"62219";
"Name";"Dominant Species <small>(2010)</small>";
"Beschreibung";"90,000 B.C. &mdash; A great ice age is fast approaching. Another titanic struggle for global supremacy has unwittingly commenced between the varying animal species. &#10;Dominant Species is a game that abstractly recreates a tiny portion of ancient history: the ponderous encroachment of an ice age and what that entails for the living creatures trying to adapt to the slowly-changing earth. &#10;Each player will assume the role of one of six major animal classes&mdash;mammal, reptile, bird, amphibian, arachnid, or insect. Each begins the game more or less in a state of natural balance in relation to one another.<br><span class='filter-values' data-player-number='3 4 5 6' data-mechanisms='tilePlacement areaControl workerPlacement' data-themes='prehistoric animals'></span>";
"Tagline";"With an ice age approaching, which animals will best propagate, migrate, and adapt?";
"Thumbnail";"https://cf.geekdo-images.com/oeygRZntjNUJWvc8SxDfww__thumb/img/PUmSkY6ZKL81b6YuP1U59R3VdRE=/fit-in/200x150/filters:strip_icc()/pic784193.jpg";
"-2";"";
"-2";"";
"0";"";
"-1";"";
"-1";"";
"#####";"Freizeile";
"ID";"68448";
"Name";"7 Wonders <small>(2010)</small>";
"Beschreibung";"You are the leader of one of the 7 great cities of the Ancient World. Gather resources, develop commercial routes, and affirm your military supremacy. Build your city and erect an architectural wonder which will transcend future times.&#10;&#10;7 Wonders lasts three ages.<br><span class='filter-values' data-player-number='3 4 5 6 7' data-mechanisms='drafting' data-themes='ancient cities'></span>";
"Tagline";"Draft cards to develop your ancient civilization and build its Wonder of the World.";
"Thumbnail";"https://cf.geekdo-images.com/35h9Za_JvMMMtx_92kT0Jg__thumb/img/BUOso8b0M1aUOkU80FWlhE8uuxc=/fit-in/200x150/filters:strip_icc()/pic7149798.jpg";
"0";"";
"2";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"171623";
"Name";"The Voyages of Marco Polo <small>(2015)</small>";
"Beschreibung";"In 1271, 17-year-old Marco Polo started on a journey to China with his father and older brother. After a long and grueling journey that led through Jerusalem and Mesopotamia and over the &quot;Silk Road&quot;, they reached the court of Kublai Khan in 1275.&#10;&#10;In The Voyages of Marco Polo, players recreate this journey, with each player having a different character from history with a special power in the game.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='workerPlacement' data-themes='medieval'></span>";
"Tagline";"Using unique abilities, fulfill contracts and reach your goals along the Silk Road.";
"Thumbnail";"https://cf.geekdo-images.com/n1G7_aWToLAAB7Mqt8iwyA__thumb/img/qfEgrXBN5L1EeMQ91siw6r_OoL4=/fit-in/200x150/filters:strip_icc()/pic2461346.png";
"-1";"";
"-1";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"121921";
"Name";"Robinson Crusoe: Adventures on the Cursed Island <small>(2012)</small>";
"Beschreibung";"Robinson Crusoe: Adventures on the Cursed Island is a game created by Ignacy Trzewiczek, the author of Stronghold. This time Trzewiczek takes the players to a deserted island, where they'll play the parts of shipwreck survivors confronted by an extraordinary adventure. They'll be faced with the challenges of building a shelter, finding food, fighting wild beasts, and protecting themselves from weather changes.<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='tilePlacement workerPlacement' data-themes='adventure'></span>";
"Tagline";"Work together — with friends or with Friday — to survive on a deserted island.";
"Thumbnail";"https://cf.geekdo-images.com/FbFnaTx3aT5dM18K_bR_Pg__thumb/img/K1ZUx-QNGg-Kkm2D9iUX4bL0-IM=/fit-in/200x150/filters:strip_icc()/pic3165731.jpg";
